1052070,Stenbekkkrysset,,59.3205581,11.089829
1052075,Bjørnland,,59.3358708,11.0917192
1052080,Ødegård,,59.3447796,11.0812047
1052085,Trøsken,,59.3499841,11.0680141
1052090,Trøsken bru,,59.3525473,11.0672553
1052095,Agnaltkrysset,,59.3558132,11.0658002
1052100,Stang,,59.3642049,11.0775727
1052105,Kjerringåsen,,59.3828738,11.1054427
1052110,Minge,,59.3905959,11.1100956
1052300,Quality hotell,,59.2954033,11.065192
1052301,Lekevollkrysset E6,,59.2965219,11.0671565
1052305,Tune rådhus,,59.2935418,11.0687143
1052310,Borgbygget,,59.2945079,11.0655768
1052315,Inspiria Science Center,,59.2961786,11.0621832
1052320,Heim,,59.2971384,11.0594312
1052325,Bjørnstad,,59.298543,11.0569519
1052330,Bjørnstad bedehus,,59.3005493,11.0539115
1052335,Bjørnstadjordet fv. 118,,59.3015683,11.0530946
1052339,Sykehuset Østfold Kalnes,,59.3165464,11.0258993
1052340,Kalnes,,59.3073454,11.0410224
1052341,Kalnes vg. skole,,59.3143426,11.0479258
1052345,Eidet camping,,59.3139712,11.0181905
1052350,Ringsrød,,59.3121999,11.0025886
1052355,Kilen,,59.3158509,10.9953001
1052360,Utne,,59.3170285,10.9852473
1052365,Utne camping,,59.3196571,10.9795661
1052370,Sanne,,59.3251557,10.9706054
1052565,Greåker fv. 109,,59.2684242,11.0317089
1052575,Tindlund fv. 109,,59.2669212,11.0439374
1052580,Hannestad fv. 109,,59.2682105,11.0539115
1052585,Yven fv. 109,,59.2698291,11.0645908
1052588,Yven,,59.2705877,11.0666022
1052590,Amfi Borg,,59.274843,11.082551
1052595,Alvim fv. 109,,59.2748213,11.0917465
1052600,Torsbekkfaret fv. 109,,59.2829792,11.0955827
1052601,Torsbekkveien fv. 109,,59.2794069,11.0953982
1052605,Grotterød fv. 109,,59.2842277,11.1006103
1052610,Sarpsborg torg,,59.2836096,11.1099471
1052615,Haralds plass,,59.2841089,11.1118389
1052616,Sarpsborg rådhuset,,59.2820051,11.1136046
1052620,Byfogdløkka,,59.2824087,11.1169651
1052625,Pellygata-Borgermesterløkka,,59.281209,11.1205771
1052630,St. Olavs voll,,59.2797571,11.1269818
1052635,Hafslund rv 111,,59.2737071,11.1327297
1052640,Sarpebakken,,59.2713159,11.1295441
1052645,Storhaugen,,59.2681418,11.1253274
1052650,Torpebaugen,,59.2653775,11.1207685
1053610,Sangerhuset,,59.280743,11.101677
1053615,Grotterødløkka,,59.2791762,11.1007905
1053620,Storgata 43,,59.2770114,11.0991125
1053621,Storgata 26,,59.2771227,11.0994529
1053625,Storgata 55,,59.275147,11.0971899
1053626,Storgata 44,,59.2751503,11.0975412
1053635,Alvim Corner,,59.2725151,11.0887971
1053640,Alvimhaugen skole,,59.2713426,11.0885322
1053645,Doktor Johnsens gate,,59.2736555,11.0877086
1053650,Tunebakken 17,,59.275501,11.0896996
1053655,Golfsenteret,,59.2773531,11.0935167
1053660,Solid fabrikker,,59.2788947,11.0937342
1053665,Industriveien 10,,59.2807627,11.0937612
1053670,Sarpsborgveien 13,,59.2810519,11.0903032
1053675,Sparta amfi,,59.2811384,11.0871486
1053680,Sarpsborgveien 1,,59.2814301,11.0846386
1053685,Albert Moeskaus vei,,59.2825856,11.0837262
1053690,Fasanveien 3,,59.2840983,11.085188
1053695,Blokkene Brevik,,59.2845711,11.0870779
1053700,Fasanveien 18,,59.2857295,11.0893435
1053705,Måkeveien 2,,59.2860744,11.0908043
1053710,Måkeveien-Høkveien,,59.285494,11.092261
1053715,Statsminister Kolstads vei,,59.2866449,11.0933149
1053740,Lande senter,,59.290607,11.0982994
1053745,Lande,,59.2884391,11.0934602
1053750,STOPP kjøpesenter,,59.2869295,11.0890132
1053755,OBS Tunejordet,,59.2880689,11.0846233
1053760,Tunesenteret,,59.2937046,11.0629817
1053765,Grålum skole,,59.2917561,11.0595274
1053770,Kommunelageret,,59.2859091,11.0583313
1053775,Ugleveien,,59.2837958,11.0613111
1053780,Yvenlia,,59.2831166,11.0633591
1053785,Claudius,,59.2814084,11.0657134
1053790,Skogholtet,,59.2789622,11.064196
1053793,Hannestad øst,,59.2787566,11.0641309
1053795,Damveien,,59.2753158,11.0624483
1053815,Haraholveien 5,,59.2730511,11.0636451
1053820,Greåker Dekksenter,,59.2674045,11.0354559
1053825,Eikveien,,59.2685313,11.0323295
1053830,Opstadveien 38,,59.2737527,11.0321843
1053831,Greåker vg. skole,,59.2754572,11.0300218
1053832,Opstadveien 30,,59.2734611,11.0318686
1053835,Opstadveien Greåker vg. skole,,59.274882,11.0329186
1053840,Opstadfjellet,,59.2777971,11.0337769
1053845,Opstad bedehus,,59.280748,11.0346376
1053850,Opstadveien 100,,59.2831594,11.0349571
1053851,Opstadveien 85,,59.2834132,11.0348142
1053855,Opstadveien 105,,59.2862302,11.0384938
1053860,Opstadveien 194,,59.2953239,11.0486089
1053861,Lundestadveien,,59.3000729,11.0379169
1053865,Briskeveien,,59.2974908,11.045051
1053870,Briskeveien 14,,59.2988199,11.0462198
1053875,Deleveien 6,,59.2998431,11.0479849
1053880,Gudbrands vei 42,,59.2997981,11.0508452
1053885,Roald Amundsens gate 12,,59.2865694,11.1124479
1053890,Vikens gate,,59.2881594,11.113003
1053895,Fengselet,,59.2900388,11.1134356
1053900,Borg bryggeri,,59.2919519,11.1129045
1053905,Kurland skole,,59.2938129,11.1105964
1053910,Storeperveien,,59.2953504,11.1099541
1053915,Jutulveien,,59.2962799,11.1069206
1053920,Smørbukkveien,,59.2975692,11.1094065
1053925,Hulderveien,,59.2977219,11.1110669
1053930,Hesteskoen,,59.3001824,11.1127827
1053935,Blessom snuplass,,59.302311,11.110596
1053936,Skogbrynet,,59.3051105,11.1113492
1053940,Sarpsborg sykehjem,,59.2973553,11.1115184
1053945,Kurland,,59.2956573,11.1098677
1053951,St. Maries plass,,59.280453,11.1184587
1053970,Alvimveien,,59.2689519,11.0858062
1053975,Alvim kai,,59.2688184,11.081797
1054035,Fritznerbakken,,59.2886682,11.111542
1054040,Follogata,,59.2890504,11.1090197
1054045,Follogata 15,,59.2880548,11.1078168
1054046,Kruseløkka u. skole,,59.284628,11.1036371
1054050,Lundegårds vei,,59.2921664,11.0996422
1054055,Kirkeveien 16,,59.2927276,11.0977099
1054060,Kirkeveien 22,,59.2933746,11.0949049
1054070,Lækert,,59.293441,11.0879724
1054080,Tunevannveien 20,,59.2958326,11.0928783
1054085,Tunevannveien 36,,59.2976256,11.0970104
1054090,Tunevannveien 50,,59.2991633,11.0991425
1054100,Kikutveien 1,,59.3020105,11.1008462
1054105,Bakkeli,,59.3048365,11.1044109
1054110,Råkilveien,,59.2989393,11.1007797
1054115,Olaf Amundsens vei 41,,59.2978754,11.1021367
1054120,Olaf Amundsens vei 29,,59.2963683,11.1020086
1054125,Olaf Amundsens vei 17,,59.2945536,11.1014576
1054130,Madam Arnesens vei,,59.2932993,11.1057002
1054190,Sarpsborg stasjon,,59.2855603,11.1181616
1054195,Rosenkrantz gate,,59.2831302,11.1162375
1054200,Hafslund hovedgård,,59.2740904,11.1383876
1054205,Hafslund skole,,59.2725675,11.1441364
1054206,Hafslund Esso,,59.2711555,11.1507692
1054210,Svenningsen,,59.2703298,11.1539813
1054215,Solheim industrifelt,,59.2691369,11.1614519
1054220,Iveco rv 111,,59.2692522,11.1680225
1054225,Nygårdshaugen,,59.2706956,11.1730457
1054230,Jellestad rv 111,,59.2736818,11.1803443
1054235,Holmegil,,59.2777615,11.1834839
1054240,Hevingen rv 111,,59.2801575,11.190589
1054245,Fjell,,59.2859091,11.2048292
1054250,Kampenesveien,,59.288721,11.2069427
1054255,Ise skole,,59.2911364,11.2101897
1054260,Jansbråte,,59.2940024,11.2143973
1054265,Furulund,,59.2973577,11.2178296
1054270,Ise,,59.2993146,11.2189757
1054275,Vestvoll,,59.3094527,11.2334112
1054285,Knatterudholtet,,59.3248858,11.2532677
1054290,Knatterudfjellet,,59.3434413,11.2711176
1054505,Hafslund Nordbyveien,,59.2736136,11.142254
1054510,Hafslundbanen,,59.2791129,11.1377898
1054515,Øya,,59.2826002,11.1404137
1054520,Kjellerbutikken,,59.2838821,11.1422147
1054525,Skoglund,,59.2883012,11.1466187
1054530,Helgeby,,59.2920428,11.1490671
1054535,Nesveien,,59.2952965,11.1489562
1054540,Vestby,,59.2984739,11.1502104
1054545,Nordby,,59.302471,11.1496899
1054550,Hasle handel,,59.3105735,11.157862
1054555,Hasle Trafo,,59.3138895,11.157791
1054560,Sunnås,,59.3179572,11.1595251
1054565,Hasle snuplass,,59.3205374,11.1588627
1054570,Kultorp,,59.3284344,11.1636883
1054575,Kinndalen,,59.3314526,11.1658669
1054580,Varteigveien 400,,59.3386908,11.1735552
1054585,Strømnes øst,,59.3425515,11.1769148
1054590,Filadelfia,,59.3458646,11.181313
1054595,Varteig skole,,59.3489976,11.1792976
1054600,Gamle Herredshuset,,59.3507497,11.1830337
1054605,Varteig kirke,,59.3507801,11.1887176
1054610,Bøkrysset,,59.3592175,11.2072436
1054615,Krogsmyra,,59.3652194,11.2135467
1054620,Tomte bru,,59.3732963,11.2224696
1054625,Kokkim,,59.3789514,11.2174524
1054630,Tomta,,59.379949,11.2158449
1054635,Kokkim vest,,59.3823048,11.2093606
1054640,Gryhte,,59.3864178,11.2020033
1054645,Furuholmen,,59.388123,11.1908961
1054650,Østfoldmeieriet,,59.2715833,11.154236
1054655,Garberg,,59.2710289,11.1589569
1054660,Brusemyrveien 47,,59.2706627,11.1620751
1054665,Brusemyrveien,,59.2725345,11.1672835
1054666,Brusemyrtoppen,,59.275168,11.1720495
1054675,Brusemyr,,59.2748065,11.1764846
1054680,Engsmyrveien,,59.2744464,11.1786731
1054685,Skjeberg rådhus,,59.2680471,11.1702623
1054686,Borg vg. skole,,59.2665945,11.1733284
1054690,Surfellingen,,59.2687593,11.1760285
1054695,Karjolveien,,59.2678861,11.18043
1054700,Karjolveien snuplass,,59.2646772,11.1826814
1054705,Kalabanen,,59.262725,11.1748014
1054710,Borgen skole,,59.2637934,11.1689214
1054720,Rådhusveien,,59.2604548,11.1644107
